"country","strike_id","date","location","area","type_of_attack","confirmed_possible_us_strike","air_strike_","drone_strike","min_strikes","max_strikes","min_people_killed","max_people_killed","min_civilians_killed","max_civilians_killed","min_children_killed","max_children_killed","min_people_injured","max_people_injured","strike_link","extra","year","house_majority_party","senate_majority_party","presidential_party","unified_","index","med_strikes","med_people_killed","med_civilians_killed","med_children_killed","med_people_injured","legislative_unified_","min_military_killed","max_military_killed","med_military_killed"
"Yemen","YEM094",2012-07-04,"Mahfed","Abyan","Airstrike","Possible",1,0,1,4,3,13,0,0,0,0,7,7,"www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/#YEM094",NA,2012,"Republican","Democrat","Democrat","No",NA,2.5,8,0,0,7,"No",3,13,8
"Yemen","YEM095",2012-07-23,"Mahfed","Abyan","Airstrike","Possible",1,0,1,1,5,5,0,0,0,0,0,0,"www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/#YEM095",NA,2012,"Republican","Democrat","Democrat","No",NA,1,5,0,0,0,"No",5,5,5
"Yemen","YEM096",2012-08-04,"Al Qotn","Hadhramout","Drone strike","Confirmed",1,1,1,1,3,5,0,0,0,0,2,2,"www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/#YEM096",NA,2012,"Republican","Democrat","Democrat","No",NA,1,4,0,0,2,"No",3,5,4
"Yemen","YEM097",2012-08-06,"Radaa","Bayda","Drone strike","Confirmed",1,1,1,1,7,7,0,0,0,0,0,0,"www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/#YEM097",NA,2012,"Republican","Democrat","Democrat","No",NA,1,7,0,0,0,"No",7,7,7
"Yemen","YEM098",2012-08-07,"Al Qotn","Hadhramout","Airstrike
Possible drone strike","Possible",1,1,1,1,2,3,0,0,0,0,2,2,"www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/#YEM098",NA,2012,"Republican","Democrat","Democrat","No",NA,1,2.5,0,0,2,"No",2,3,2.5
"Yemen","YEM099",2012-08-28,"Qahb al-Hisan","Hadhramout","Drone strike","Confirmed",1,1,1,1,2,3,0,0,0,0,0,0,"www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/#YEM099",NA,2012,"Republican","Democrat","Democrat","No",NA,1,2.5,0,0,0,"No",2,3,2.5
"Yemen","YEM100",2012-08-29,"Al Qotn","Hadhramout","Drone strike","Confirmed",1,1,1,1,5,5,2,2,0,0,0,0,"www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/#YEM100",NA,2012,"Republican","Democrat","Democrat","No",NA,1,5,2,0,0,"No",3,3,3
"Yemen","YEM101",2012-08-31,"Hawda","Hadhramout","Drone strike","Confirmed",1,1,1,1,8,8,0,0,0,0,0,0,"www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/#YEM101",NA,2012,"Republican","Democrat","Democrat","No",NA,1,8,0,0,0,"No",8,8,8
"Yemen","YEM102",2012-09-02,"Radaa","Bayda","US airstrike
Possible drone strike","Confirmed",1,0,1,1,12,12,12,12,3,3,4,11,"www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/#YEM102",NA,2012,"Republican","Democrat","Democrat","No",NA,1,12,12,3,7.5,"No",0,0,0
"Yemen","YEM103",2012-09-05,"Al Ain","Shabwa/Hadramout","Drone strike","Confirmed",1,1,1,1,4,6,1,4,0,0,3,3,"www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/#YEM103",NA,2012,"Republican","Democrat","Democrat","No",NA,1,5,2.5,0,3,"No",3,2,2.5
"Yemen","YEM104",2012-09-10,"Al Ain","Shabwa/Hadramout","Drone strike","Confirmed",1,1,1,2,6,15,0,0,0,0,3,3,"www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/#YEM104",NA,2012,"Republican","Democrat","Democrat","No",NA,1.5,10.5,0,0,3,"No",6,15,10.5
"Yemen","YEM105",2012-09-20,"Mahfed","Abyan","Airstrike
Possible drone strike","Possible",1,1,1,2,2,4,0,0,0,0,3,3,"www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/#YEM105",NA,2012,"Republican","Democrat","Democrat","No",NA,1.5,3,0,0,3,"No",2,4,3
"Yemen","YEM106",2012-10-04,"Al Saeed","Shabwa","Drone strike","Confirmed",1,1,1,2,3,6,0,0,0,0,2,4,"www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/#YEM106",NA,2012,"Republican","Democrat","Democrat","No",NA,1.5,4.5,0,0,3,"No",3,6,4.5
"Yemen","YEM107",2012-10-18,"Jaar","Abyan","Drone strike","Confirmed",1,1,2,3,7,9,0,0,0,0,0,0,"www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/#YEM107",NA,2012,"Republican","Democrat","Democrat","No",NA,2.5,8,0,0,0,"No",7,9,8
"Yemen","YEM108",2012-10-21,"Maarib","Marib","Drone strike","Confirmed",1,1,1,1,4,4,0,0,0,0,0,0,"www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/#YEM108",NA,2012,"Republican","Democrat","Democrat","No",NA,1,4,0,0,0,"No",4,4,4
"Yemen","YEM109",2012-10-28,"Wadi al Abu Jabara","Saada","Drone strike","Confirmed",1,1,1,1,4,4,0,0,0,0,1,1,"www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/#YEM109",NA,2012,"Republican","Democrat","Democrat","No",NA,1,4,0,0,1,"No",4,4,4
"Yemen","YEM110",2012-11-07,"Beit al Ahan","Sanaa","Drone strike","Confirmed",1,1,1,1,2,2,0,0,0,0,2,3,"www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/#YEM110",NA,2012,"Republican","Democrat","Democrat","No",NA,1,2,0,0,2.5,"No",2,2,2
"Yemen","YEM111",2012-12-24,"Manaseh","Bayda","Airstrike
Possible drone strike","Possible",1,1,1,1,2,3,0,0,0,0,3,3,"www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/#YEM111",NA,2012,"Republican","Democrat","Democrat","No",NA,1,2.5,0,0,3,"No",2,3,2.5
"Yemen","YEM112",2012-12-24,"Shehr","Hadhramout","Airstrike
Possible drone strike","Possible",1,1,1,3,3,7,0,0,0,0,1,1,"www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/#YEM112",NA,2012,"Republican","Democrat","Democrat","No",NA,2,5,0,0,1,"No",3,7,5
"Yemen","YEM113",2012-12-28,"Shehr","Hadhramout","Airstrike
Possible drone strike","Possible",1,1,1,2,2,3,0,0,0,0,0,1,"www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/#YEM113",NA,2012,"Republican","Democrat","Democrat","No",NA,1.5,2.5,0,0,0.5,"No",2,3,2.5
"Yemen","YEM114",2012-12-29,"Manaseh","Bayda","Airstrike
Possible drone strike","Possible",1,1,1,1,3,4,0,0,0,0,0,2,"www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/#YEM114",NA,2012,"Republican","Democrat","Democrat","No",NA,1,3.5,0,0,1,"No",3,4,3.5
"Yemen","YEM115",2013-01-01,"Unknown","Shabwa","Airstrike
Possible drone strike","Possible",1,1,1,1,1,1,0,0,0,0,0,0,"www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/#YEM115","www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/#",2013,"Republican","Democrat","Democrat","No",NA,1,1,0,0,0,"No",1,1,1
"Yemen","YEM116",2013-01-04,"Radaa","Bayda","Drone strike","Confirmed",1,1,1,1,3,3,0,0,0,0,0,0,"www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/#YEM116",NA,2013,"Republican","Democrat","Democrat","No",NA,1,3,0,0,0,"No",3,3,3
"Yemen","YEM117",2013-01-19,"Wadi Abida","Marib","Drone strike","Confirmed",1,1,1,1,0,0,0,0,0,0,0,0,"www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/#YEM117",NA,2013,"Republican","Democrat","Democrat","No",NA,1,0,0,0,0,"No",0,0,0
"Yemen","YEM118",2013-01-19,"Wadi Abida","Marib","Drone strike","Confirmed",1,1,1,1,2,4,0,3,0,0,0,0,"www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/#YEM118",NA,2013,"Republican","Democrat","Democrat","No",NA,1,3,1.5,0,0,"No",2,1,1.5
"Yemen","YEM119",2013-01-19,"Wadi Abida","Marib","Drone strike","Confirmed",1,1,1,1,4,6,0,4,0,0,0,0,"www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/#YEM119",NA,2013,"Republican","Democrat","Democrat","No",NA,1,5,2,0,0,"No",4,2,3
"Yemen","YEM120",2013-01-20,"Al Kanais","Marib","Airstrike
Possible drone strike","Possible",1,1,1,1,3,3,0,0,0,0,0,0,"www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/#YEM120",NA,2013,"Republican","Democrat","Democrat","No",NA,1,3,0,0,0,"No",3,3,3
"Yemen","YEM121",2013-01-21,"Nakhla","Marib","Drone strike","Confirmed",1,1,1,1,2,4,0,0,0,0,2,2,"www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/#YEM121",NA,2013,"Republican","Democrat","Democrat","No",NA,1,3,0,0,2,"No",2,4,3
"Yemen","YEM122",2013-01-22,"Al Boka","Jawf","Drone strike","Confirmed",1,1,1,1,3,5,0,0,0,0,0,0,"www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/#YEM122",NA,2013,"Republican","Democrat","Democrat","No",NA,1,4,0,0,0,"No",3,5,4
"Yemen","YEM123",2013-01-23,"Khawlan","Sanaa","Drone strike","Confirmed",1,1,1,1,4,4,2,2,0,0,0,0,"www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/#YEM123",NA,2013,"Republican","Democrat","Democrat","No",NA,1,4,2,0,0,"No",2,2,2
"Yemen","YEM124",2013-01-23,"Qayfa","Bayda","Airstrike
Possible drone strike","Possible",1,1,1,1,3,5,0,0,0,0,0,0,"www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/#YEM124",NA,2013,"Republican","Democrat","Democrat","No",NA,1,4,0,0,0,"No",3,5,4
"Yemen","YEM125",2013-04-17,"Wassab al Ali","Damar","Drone strike","Confirmed",1,1,1,1,4,4,0,4,0,0,0,0,"www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/#YEM125",NA,2013,"Republican","Democrat","Democrat","No",NA,1,4,2,0,0,"No",4,0,2
"Yemen","YEM126",2013-04-21,"Wadi Abida","Marib","Airstrike
Possible drone strike","Possible",1,1,1,1,2,2,0,0,0,0,2,3,"www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/#YEM126",NA,2013,"Republican","Democrat","Democrat","No",NA,1,2,0,0,2.5,"No",2,2,2
"Yemen","YEM127",2013-05-18,"Mahfed","Abyan","Drone strike","Confirmed",1,1,1,1,4,9,0,0,0,0,0,0,"www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/#YEM127",NA,2013,"Republican","Democrat","Democrat","No",NA,1,6.5,0,0,0,"No",4,9,6.5
"Yemen","YEM128",2013-05-20,"Radaa","Bayda","Airstrike
Possible drone strike","Possible",1,1,1,1,2,2,0,0,0,0,0,0,"www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/#YEM128",NA,2013,"Republican","Democrat","Democrat","No",NA,1,2,0,0,0,"No",2,2,2
"Yemen","YEM129",2013-06-01,"Mahfed","Abyan","Airstrike
Possible drone strike","Possible",1,1,1,2,7,8,0,0,0,0,2,3,"www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/#YEM129",NA,2013,"Republican","Democrat","Democrat","No",NA,1.5,7.5,0,0,2.5,"No",7,8,7.5
"Yemen","YEM130",2013-06-09,"Al Makashma/
Khab al Shath","Jawf","Drone strike","Confirmed",1,1,1,1,2,7,1,1,1,1,0,0,"www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/#YEM130",NA,2013,"Republican","Democrat","Democrat","No",NA,1,4.5,1,1,0,"No",1,6,3.5
"Yemen","YEM131",2013-07-27,"Mahfed","Abyan","Drone strike","Confirmed",1,1,1,1,4,9,0,0,0,0,0,0,"www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/#YEM131",NA,2013,"Republican","Democrat","Democrat","No",NA,1,6.5,0,0,0,"No",4,9,6.5
"Yemen","YEM132",2013-07-30,"Al Saeed","Shabwa","Drone strike","Confirmed",1,1,1,1,3,4,0,0,0,0,0,0,"www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/#YEM132",NA,2013,"Republican","Democrat","Democrat","No",NA,1,3.5,0,0,0,"No",3,4,3.5
"Yemen","YEM133",2013-08-01,"Wadi Ser","Hadhramout","Drone strike","Confirmed",1,1,1,1,3,5,4,5,1,1,3,3,"www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/#YEM133",NA,2013,"Republican","Democrat","Democrat","No",NA,1,4,4.5,1,3,"No",-1,0,-0.5
"Yemen","YEM134",2013-08-06,"Wadi Abida","Marib","Drone strike","Confirmed",1,1,1,1,4,4,0,0,0,0,0,0,"www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/#YEM134",NA,2013,"Republican","Democrat","Democrat","No",NA,1,4,0,0,0,"No",4,4,4
"Yemen","YEM135",2013-08-07,"Markha","Shabwa","Drone strike","Confirmed",1,1,1,1,6,8,0,0,0,0,0,0,"www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/#YEM135",NA,2013,"Republican","Democrat","Democrat","No",NA,1,7,0,0,0,"No",6,8,7
"Yemen","YEM136",2013-08-08,"Wadi Abida","Marib","Drone strike","Confirmed",1,1,1,1,3,8,2,2,2,2,0,0,"www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/#YEM136",NA,2013,"Republican","Democrat","Democrat","No",NA,1,5.5,2,2,0,"No",1,6,3.5
"Yemen","YEM137",2013-08-08,"Al Ayoun","Hadhramout","Drone strike","Confirmed",1,1,1,1,2,7,0,0,0,0,0,0,"www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/#YEM137",NA,2013,"Republican","Democrat","Democrat","No",NA,1,4.5,0,0,0,"No",2,7,4.5
"Yemen","YEM138",2013-08-08,"Al Qotn","Hadhramout","Drone strike","Confirmed",1,1,1,1,3,5,0,0,0,0,0,0,"www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/#YEM138",NA,2013,"Republican","Democrat","Democrat","No",NA,1,4,0,0,0,"No",3,5,4
"Yemen","YEM139",2013-08-10,"Al Askariya","Lahj","Drone strike","Confirmed",1,1,1,1,2,5,0,0,0,0,2,5,"www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/#YEM139",NA,2013,"Republican","Democrat","Democrat","No",NA,1,3.5,0,0,3.5,"No",2,5,3.5
"Yemen","YEM140",2013-08-30,"Manaseh","Bayda","Drone strike","Confirmed",1,1,1,1,4,6,0,0,0,0,0,0,"www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/#YEM140",NA,2013,"Republican","Democrat","Democrat","No",NA,1,5,0,0,0,"No",4,6,5
"Yemen","YEM141",2013-11-19,"Ghayl Bawazir","Hadhramout","US airstrike
Possible drone strike","Confirmed",1,1,1,1,5,5,0,0,0,0,0,0,"www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/#YEM141",NA,2013,"Republican","Democrat","Democrat","No",NA,1,5,0,0,0,"No",5,5,5
"Yemen","YEM142",2013-11-26,"Mahfed","Abyan","Airstrike
Possible drone strike","Possible",1,1,1,1,12,12,0,0,0,0,0,0,"www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/#YEM142",NA,2013,"Republican","Democrat","Democrat","No",NA,1,12,0,0,0,"No",12,12,12
"Yemen","YEM143",2013-12-09,"Al Qotn","Hadhramout","Airstrike
Possible drone strike","Possible",1,1,1,1,3,3,0,0,0,0,0,0,"www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/#YEM143",NA,2013,"Republican","Democrat","Democrat","No",NA,1,3,0,0,0,"No",3,3,3
"Yemen","YEM144",2013-12-12,"Radaa","Bayda","Drone strike","Confirmed",1,1,1,1,12,17,8,16,0,0,5,30,"www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/#YEM144",NA,2013,"Republican","Democrat","Democrat","No",NA,1,14.5,12,0,17.5,"No",4,1,2.5
"Yemen","YEM145",2013-12-27,"Shibam","Hadhramout","Airstrike
Possible drone strike","Possible",1,1,1,1,1,6,0,0,0,0,0,0,"www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/#YEM145",NA,2013,"Republican","Democrat","Democrat","No",NA,1,3.5,0,0,0,"No",1,6,3.5
"Yemen","YEM146",2013-12-31,"Mahfed","Abyan","Airstrike
Possible drone strike","Possible",1,1,1,1,2,6,0,0,0,0,0,3,"www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/#YEM146",NA,2013,"Republican","Democrat","Democrat","No",NA,1,4,0,0,1.5,"No",2,6,4
"Yemen","YEM147",2014-01-06,"Radaa","Bayda","Drone strike","Confirmed",1,1,1,1,0,0,0,0,0,0,0,2,"www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/#YEM147","www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/#",2014,"Republican","Democrat","Democrat","No",NA,1,0,0,0,1,"No",0,0,0
"Yemen","YEM148",2014-01-08,"Al Qotn","Hadhramout","Drone strike","Confirmed",1,1,1,1,2,2,0,0,0,0,0,2,"www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/#YEM148",NA,2014,"Republican","Democrat","Democrat","No",NA,1,2,0,0,1,"No",2,2,2
"Yemen","YEM149",2014-01-15,"Shibam","Hadhramout","Airstrike
Possible drone strike","Possible",1,1,1,1,1,1,1,1,0,0,0,0,"www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/#YEM149",NA,2014,"Republican","Democrat","Democrat","No",NA,1,1,1,0,0,"No",0,0,0
"Yemen","YEM150",2014-01-24,"Wadi Abida","Marib","Drone strike","Confirmed",1,1,1,1,3,4,0,0,0,0,0,0,"www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/#YEM150",NA,2014,"Republican","Democrat","Democrat","No",NA,1,3.5,0,0,0,"No",3,4,3.5
"Yemen","YEM151",2014-02-03,"Mahfed","Abyan","Airstrike
Possible drone strike","Possible",1,1,1,1,0,4,0,0,0,0,0,2,"www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/#YEM151",NA,2014,"Republican","Democrat","Democrat","No",NA,1,2,0,0,1,"No",0,4,2
"Yemen","YEM152",2014-03-02,"Shabwan","Marib","Drone strike","Confirmed",1,1,1,1,2,3,0,0,0,0,2,2,"www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/#YEM152",NA,2014,"Republican","Democrat","Democrat","No",NA,1,2.5,0,0,2,"No",2,3,2.5
"Yemen","YEM153",2014-03-03,"Mahfed","Abyan","Airstrike
Possible drone strike","Possible",1,1,1,1,1,1,0,0,0,0,0,0,"www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/#YEM153",NA,2014,"Republican","Democrat","Democrat","No",NA,1,1,0,0,0,"No",1,1,1
"Yemen","YEM154",2014-03-03,"Radhum","Shabwa","Airstrike
Possible drone strike","Possible",1,1,1,1,2,4,0,0,0,0,2,2,"www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/#YEM154",NA,2014,"Republican","Democrat","Democrat","No",NA,1,3,0,0,2,"No",2,4,3
"Yemen","YEM155",2014-03-05,"Khalek","Jawf","Drone strike","Confirmed",1,1,1,1,2,4,0,0,0,0,0,0,"www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/#YEM155",NA,2014,"Republican","Democrat","Democrat","No",NA,1,3,0,0,0,"No",2,4,3
"Yemen","YEM156",2014-03-10,"Wadi Abida","Marib","Airstrike
Possible drone strike","Possible",1,1,1,1,1,4,0,1,0,1,0,0,"www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/#YEM156",NA,2014,"Republican","Democrat","Democrat","No",NA,1,2.5,0.5,0.5,0,"No",1,3,2
"Yemen","YEM157",2014-03-12,"Khab Wal Saaf","Jawf","Airstrike
Possible drone strike","Possible",1,1,1,1,2,3,0,0,0,0,0,0,"www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/#YEM157",NA,2014,"Republican","Democrat","Democrat","No",NA,1,2.5,0,0,0,"No",2,3,2.5
"Yemen","YEM158",2014-04-01,"Mahfed","Abyan","Airstrike
Possible drone strike","Possible",1,1,1,1,3,3,0,0,0,0,4,4,"www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/#YEM158",NA,2014,"Republican","Democrat","Democrat","No",NA,1,3,0,0,4,"No",3,3,3
"Yemen","YEM159",2014-04-19,"Sawmaa","Bayda","Drone strike","Confirmed",1,1,1,1,13,21,3,8,0,0,1,6,"www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/#YEM159",NA,2014,"Republican","Democrat","Democrat","No",NA,1,17,5.5,0,3.5,"No",10,13,11.5
"Yemen","YEM160",2014-04-20,"Mahfed","Abyan","Drone strike
Yemen Air Force airstrike","Confirmed",1,1,1,3,24,31,1,1,1,1,1,3,"www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/#YEM160",NA,2014,"Republican","Democrat","Democrat","No",NA,2,27.5,1,1,2,"No",23,30,26.5
"Yemen","YEM161",2014-04-21,"Usylan","Shabwa","US-Yemen ground operation
Possible drone strike","Confirmed",0,0,1,1,3,4,1,1,1,1,0,0,"www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/#YEM161",NA,2014,"Republican","Democrat","Democrat","No",NA,1,3.5,1,1,0,"No",2,3,2.5
"Yemen","YEM162",2014-05-12,"Wadi Abida","Marib","Drone strike","Confirmed",1,1,1,1,4,6,0,0,0,0,0,0,"www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/#YEM162",NA,2014,"Republican","Democrat","Democrat","No",NA,1,5,0,0,0,"No",4,6,5
"Yemen","YEM163",2014-06-04,"Wadi Abida","Marib","Airstrike
Possible drone strike","Possible",1,1,1,1,3,4,0,0,0,0,0,0,"www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/#YEM163",NA,2014,"Republican","Democrat","Democrat","No",NA,1,3.5,0,0,0,"No",3,4,3.5
"Yemen","YEM164",2014-06-13,"Mafraq al Saeed","Marib","Drone strike","Confirmed",1,1,1,1,5,6,0,0,0,0,0,0,"www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/#YEM164",NA,2014,"Republican","Democrat","Democrat","No",NA,1,5.5,0,0,0,"No",5,6,5.5
"Yemen","YEM165",2014-06-21,"Unknown","Bayda","Airstrike
Possible drone strike","Possible",1,1,1,1,0,0,0,0,0,0,0,0,"www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/#YEM165",NA,2014,"Republican","Democrat","Democrat","No",NA,1,0,0,0,0,"No",0,0,0
"Yemen","YEM166",2014-08-09,"Wadi Abida","Marib","Drone strike","Confirmed",1,1,1,1,3,3,0,0,0,0,2,2,"www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/#YEM166",NA,2014,"Republican","Democrat","Democrat","No",NA,1,3,0,0,2,"No",3,3,3
"Yemen","YEM167",2014-08-16,"Unknown","Hadhramout","Airstrike
Possible drone strike","Possible",1,1,1,1,3,3,0,0,0,0,0,0,"www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/#YEM167",NA,2014,"Republican","Democrat","Democrat","No",NA,1,3,0,0,0,"No",3,3,3
"Yemen","YEM168",2014-09-11,"Unknown","Shabwa","Drone strike","Confirmed",1,1,1,1,4,5,0,0,0,0,0,0,"www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/#YEM168",NA,2014,"Republican","Democrat","Democrat","No",NA,1,4.5,0,0,0,"No",4,5,4.5
"Yemen","YEM169",2014-09-25,"Nasab
Near Ataq","Shabwa","Airstrike
Possible drone strike","Possible",1,1,1,1,4,5,0,0,0,0,0,0,"www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/#YEM169",NA,2014,"Republican","Democrat","Democrat","No",NA,1,4.5,0,0,0,"No",4,5,4.5
"Yemen","YEM170",2014-09-26,"Khasaf","Jawf","Airstrike
Possible drone strike","Possible",1,1,1,1,2,3,0,0,0,0,3,3,"www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/#YEM170",NA,2014,"Republican","Democrat","Democrat","No",NA,1,2.5,0,0,3,"No",2,3,2.5
"Yemen","YEM171",2014-10-15,"Bani Assaf
Mayfaa","Shabwa","Drone strike","Confirmed",1,1,1,1,4,4,0,0,0,0,0,0,"www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/#YEM171",NA,2014,"Republican","Democrat","Democrat","No",NA,1,4,0,0,0,"No",4,4,4
"Yemen","YEM172",2014-10-24,"Radaa","Bayda","Airstrike
Possible drone strike","Possible",1,1,1,1,3,10,0,10,0,0,0,0,"www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/#YEM172",NA,2014,"Republican","Democrat","Democrat","No",NA,1,6.5,5,0,0,"No",3,0,1.5
"Yemen","YEM173",2014-10-26,"Radaa","Bayda","Airstrike
Possible drone strike
Yemeni air and ground operations","Possible",1,1,1,1,12,20,2,10,0,0,0,0,"www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/#YEM173",NA,2014,"Republican","Democrat","Democrat","No",NA,1,16,6,0,0,"No",10,10,10
